"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@rhiwill13","mres student at ucl studying biodiversity evolution conservation enjoys the movies the outdoors",0,1,0,0,0,0,0,0,0,0,0
"@petrklima","postdoc eva zamalovs lab auxins cytokinins co",0,1,0,0,0,0,0,0,0,0,0
"@steves3927","math modeling complex systems pattern formation coffee",0,0,0,0,0,0,0,0,0,0,1
"@uam_birds","university of alaska museum of the north bird collection biodiversity evolution genetics ecology wildlife environment zoonotic disease ",0,0,1,0,0,0,0,0,0,0,0
"@tmmcc","rock lover storyteller phd candidate proud canadian by birth kiwi at heart living in america",0,1,0,0,0,0,0,0,0,0,0
"@plasticdrastic","im giving up single use plastic for lent please follow support tweet me something you will do ",0,0,0,0,0,0,0,0,0,0,1
"@lindseykruse","the center for whale research cwr igkrusical",0,0,0,0,0,1,0,0,0,0,0
"@simonkeeble","science fanatic scuba diver instructor outdoor enthusiast",0,0,0,0,0,0,0,0,0,0,1
"@samyulferd","somewhere something incredible is waiting to be known carl sagan",0,0,0,0,0,0,0,0,0,0,1
"@monicasolbakken","phd student in comparative immunology currently cees uni of oslo craves metal music norways lovely nature being with my little family",0,1,0,0,0,0,0,0,0,0,0
"@nicola_barson","evolutionary biologist",0,0,0,1,0,0,0,0,0,0,0
"@this_fish","discover the story of your seafood by tracing its journey from your fish harvester to your plate an initiative of ecotrust canada",0,0,0,0,0,0,0,1,0,0,0
"@simonhonywill","consultant sound engineer sonic educationalist making the world a better sounding place",0,0,0,0,0,0,0,0,0,0,1
"@kowarski","cofounder of kasinaus a dst company beardfoundation programming committee member geek orioles nyjets nyknicks fan",0,0,0,0,0,0,0,0,0,0,1
"@scionboo","amateur radio operator skywarn storm spotter scion owner fan space geek spacecamp tweetup alum grail nasa tweetup alum",0,0,0,0,0,0,1,0,0,0,0
"@marionafr","from catalonia evolutionary biologist phd student interested",0,1,0,0,0,0,0,0,0,0,0
"@sciencemeg","the first word that comes to mind when asked to describe myself is zoologist it encompases so much of who i am my motivation for life ",0,0,0,1,0,0,0,0,0,0,0
"@sarahc2w","a greenie a boatie a celt representing my own views no body elses",0,0,0,0,0,0,0,0,0,0,1
"@tassiephotos","mathew growcott is a tasmanian amateur photographer",0,0,0,0,0,0,1,0,0,0,0
"@t_kaloudis","water quality organic pollutants environmental chemistry analysis work in eydap sa chair of cyanocost action cost es 1105 my own views here",0,0,0,0,0,0,0,0,0,0,1
"@mlicofficial","i make stupid youtube videos say stupid things this is my life in color follow my personal twitterd bradyszuhaj https tco znlafpi4ea",0,0,0,0,0,0,0,0,0,0,1
"@nwf","national wildlife federation works to inspire americans to protect wildlife for our childrens future staff updating dtinker rarewildlifeguy",0,0,0,0,0,0,0,0,0,0,1
"@timmieurban","come drop in well put on zeppelin eat cheddar cheese",0,0,0,0,0,0,0,0,0,0,1
"@naor_s","kings college london graduate currently doing a phd in genetics at the university of manchester",0,0,0,1,0,0,0,0,0,0,0
"@vugarry","vandy fan since 1977",0,0,0,0,0,0,0,0,0,0,1
"@seoppcnews","here to share the latest ppc seo emarketing news i do a weekly show digital mindset watch the latest episode here http tco jfhbkxbkrj",0,0,0,0,0,0,1,0,0,0,0
"@savpiro"," followback",0,0,0,0,0,0,0,0,0,0,1
"@universalcitizn","universal citizenship is the integral part of accepting our place in the universe as ambassadors for the peaceful unity of all life forms",0,0,0,0,0,0,0,0,0,0,1
"@oceanagreaterdc","oceanas climate energy team is building grassroots support to prevent new offshore drilling promote offshore wind energy along the east coast",0,0,0,0,0,0,0,0,0,0,1
"@pyensonlab","smithsonian curator dispatches from deep time evolution paleoecology whalegraveyard 3d marine mammal fossils",0,0,1,0,0,0,0,0,0,0,0
"@robsaintjohn","scribbles sounds songs",0,0,0,0,0,0,0,0,0,0,1
"@timstephens10","professor of international law sydney law school uni of sydney tweets personal retweets not endorsements",1,0,0,0,0,0,0,0,0,0,0
"@mantellaman","my name is joshua ralph i am 24 years old i am a batrachologist work in the study of amphibia species conservationist zoo keeper",0,1,0,0,0,0,0,0,0,0,0
"@mardlevalley","council member of rspb world land trust devon birds",0,0,0,0,0,0,0,1,0,0,0
"@statsdancer","psychology lecturer imperialcollege founder of dancing statistics teaching statistics through dance movement dancingstats london uk",1,0,0,0,0,0,0,0,0,0,0
"@ukin2deep","the uks sponsoring deep sea mining were a grassroots movement that want to make the public aware of this the implications please help us spread the word",0,0,0,0,0,0,0,0,0,0,1
"@transparency_a1","a bloke that is at the top end of 40 hates injustice loves almost everything else politics compassion",0,0,0,0,0,0,0,0,0,0,1
"@lukethompson","postdoctoral researcher in marine microbial ecology diver musician",0,1,0,0,0,0,0,0,0,0,0
"@mdimmic","biophysicist computational biologist working in plant science mostly harmless",0,0,0,1,0,0,0,0,0,0,0
"@nathanmb3","young fool working on his phd in microbiology",0,0,0,1,0,0,0,0,0,0,0
"@madmikemacabre","environmental habitat conservation dry stone walling axes ales veggie pies askhambryan countryside management bschons abccm",0,0,0,0,0,0,0,0,0,0,1
"@liverpoolplants","scientist skeptic cyclist ncfc fan garnet coordinator http tco yghzijbs8y exuol bio lecturer why wouldnt my opinions be my own",1,0,0,0,0,0,0,0,0,0,0
"@rcomian","wanna be zen monk with a techno crush",0,0,0,0,0,0,0,0,0,0,1
"@omnicui","postdoc at institut pasteur",0,1,0,0,0,0,0,0,0,0,0
"@naturenewsviews","alternet news views learn about nature biodiversity voice your views see what others think",0,0,0,0,0,0,1,0,0,0,0
"@pammcelwee","associate prof human ecology rutgers university ku ox yale alum research on climate change biodiversity conservation development with focus on vietnam",1,0,0,0,0,0,0,0,0,0,0
"@kombaslavyo","professional forester",0,0,0,0,0,0,0,0,0,0,1
"@sciencewiscedu","university of wisconsinmadison science outreach events come experience science as exploring the unknown at uwmadison",0,0,0,0,0,0,0,0,0,0,1
"@madwaterutility","madison water utility quality reliability since 1882 http tco oobzulkrys",0,0,0,0,0,0,0,0,0,0,1
"@vincimike","flies space ships",0,0,0,0,0,0,0,0,0,0,1
"@swfta1","the regional film television archive for the south west of england http tco kx1dxzthkz http tco 32zrstosz1 infoswftaorguk 01752 202650",0,0,0,0,0,0,1,0,0,0,0
"@thelightofsept","a new scifi series by the minister of chance team set aboard an oceanographic research vessel in the near future watch it develop here",0,0,0,0,0,1,0,0,0,0,0
"@ralphhobbs1","freelance ecologist ex agronomist into birds bugs plants conservation farming wildlife photog habitat management wildflower grasslands a favourite",0,0,0,1,0,0,1,0,0,0,0
"@profofsarcasm","adjunct teacher of english at various colleges",0,0,0,0,1,0,0,0,0,0,0
"@scjaehnig","river ecologist traveller",0,0,0,1,0,0,0,0,0,0,0
"@willieyeomans","scientist fish man likes tapeworms exiled bonnyriggian curmudgeon sometimes this is my personal site the professional stuff is clyderf",0,0,0,1,0,0,0,0,0,0,0
"@mattborths","aspiring paleontologist history buff but not buff fan of a good storyespecially about dead stuff cocreator of pasttimepaleo a paleontology podcast",0,0,0,1,0,0,1,0,0,0,0
"@sammygirl6910","i love insectslgbt equality feministno rwnjs",0,0,0,0,0,0,0,0,0,0,1
"@melissasterry","design scientist futurologist writer cross disciplinary designer developing bioniccity phd researcher at university of greenwich",0,0,0,1,0,0,1,0,0,0,0
"@lithium606","all science interest me",0,0,0,0,0,0,0,0,0,0,1
"@latestsolarnews","solar energy news is a brand new source of information on the solar industry renewables in general follow us we will keep you up to date",0,0,0,0,0,0,1,0,0,0,0
"@phimpact","loves whitewater likes flatwater quite a bit",0,0,0,0,0,0,0,0,0,0,1
"@udvardys","climate adaptation mitigation policy analyst udvardy consulting",0,0,0,0,0,0,0,0,0,0,1
"@skyflower52","postgraduate researcher isotope geochemist open university",0,0,0,1,0,0,0,0,0,0,0
"@misirlou69","aspiring writer amateur artist bon vivant free thinker daydreamer",0,0,0,0,0,0,1,0,0,0,0
"@savechrisaiff","help save chris aiff rt the crowdfunding fundraiser",0,0,0,0,0,0,0,0,0,0,1
"@tmcolley","world governments hang your heads in shame you chose to turn a blind eye to all slaughter in your countrys you all swore an oath to protect so protect all life",0,0,0,0,0,0,0,0,0,0,1
"@marcotrizzino","university of pennsylvania evolutionary genomics",0,0,0,1,0,0,0,0,0,0,0
"@lianegbenning","science geek mineral fluids microbe interfaces arctic extremophiles space synchrotron mineralogy prolific reader world traveler",0,0,0,0,0,0,0,0,0,0,1
"@sophiemaybea","studying zoology at the university of exeter interested in animal behaviour conservation welfare",0,1,0,0,0,0,0,0,0,0,0
"@satyaki_rv","chromatin development transposable elements bits pieces of everything else",0,0,0,0,0,0,0,0,0,0,1
"@ndh205","im simple i know simples the best im working as developer designer musiciani like playing sport swimgym travel music",0,0,0,0,0,0,0,0,0,0,1
"@tony_mills","lover of all things trivial logical scientific",0,0,0,0,0,0,0,0,0,0,1
"@marakat","lifetime member of darwins posse fan of rockpooling genomics atheism cephalopods parenting speciation",0,0,0,0,0,0,0,0,0,0,1
"@paddocktalk_com","when 130 characters arent enough have your say or give your cause a plug at paddocktalkcomau a new online discussion classifieds for rural australians",0,0,0,0,0,0,0,0,0,0,1
"@ronschuck1","bs environmental science ms secondary education biology married with 2 grown children teach at ames high school",0,0,0,0,1,0,0,0,0,0,0
"@laurenbweekes","zoologist dedicated to shark conservation research padi divemaster all views own",0,0,0,1,0,0,0,0,0,0,0
"@luisearmstrong","field biologist bachelors degree in environmental science love field work currently volunteering at ncari the virginia beach aquarium",0,0,1,0,0,0,0,0,0,0,0
"@thedmbaker","coral ecologist stable isotope wizard lowvis diver",0,0,0,1,0,0,0,0,0,0,0
"@observado","nature observations form around the world from the people that brought you waarnemingnl",0,0,0,0,0,0,0,0,0,0,1
"@pim_martens","professor sustainable development scientivist founder animalwise http tco h3wrtpl3m6 http tco znew4qcdof",1,0,0,0,0,0,0,0,0,0,0
"@sergeytulin","exotic room ",0,0,0,0,0,0,0,0,0,0,1
"@profrooney","tom rooney is a conservation biologist ecologist naturalist is associate professor of biological sciences",1,0,0,0,0,0,0,0,0,0,0
"@siandora","biomedical scientist in transfusion blood donor tweet me your science facts cat pics",0,0,0,1,0,0,0,0,0,0,0
"@mountainkeeper","working together to promote protect the catskills",0,0,0,0,0,0,0,0,0,0,1
"@owenwareham","i like being outside i also like music twitter is ridiculous rts are not endorsements views are my own personal ones etc",0,0,0,0,0,0,0,0,0,0,1
"@orjangenetiker","professor in computational genetics at the swedish university of agricultural sciences member young academy of sweden",1,0,0,0,0,0,0,0,0,0,0
"@krhendry","chemical oceanographer palaeoclimotologist crazy about antarctica",0,0,0,1,0,0,0,0,0,0,0
"@puppetskie","simply complicatedsilent talkerfrozen dancer",0,0,0,0,0,0,0,0,0,0,1
"@snowmanblues","world explorer one blade of grass at a time",0,0,0,0,0,0,0,0,0,0,1
"@thenanoman","scientist professor geek",1,0,0,0,0,0,0,0,0,0,0
"@sci4thepeople","science for the people science in context listen online at http tco 0xtiwtj2xh",0,0,0,0,0,0,0,0,0,0,1
"@rainbz","29 french with a cat biology student",0,1,0,0,0,0,0,0,0,0,0
"@seedmk","swap seeds for free seed boxes popping up all over milton keynes soon",0,0,0,0,0,0,0,0,0,0,1
"@nichlj","design thinker out to redesign the world",0,0,0,0,0,0,0,0,0,0,1
"@markg76","ornithologist consultant opportunistic twitcher dad of three views my own",0,0,0,1,0,0,0,0,0,0,0
"@orbitmom","mom of 2 terrific boys geology grad student lover of astronomy music travel photography all things disney 2010 disney moms panelist nerd at heart",0,1,0,0,0,0,0,0,0,0,0
"@profesoramr","microbiology professor at the university of the sacred heartpr master in medical microbiology at long island univny license from veterans hosp",1,0,0,0,0,0,0,0,0,0,0
"@tylerhardwoods","timber merchant machining services",0,0,0,0,0,0,0,0,0,0,1
"@oreillymedia","oreilly media spreads the knowledge of innovators through its books video training webcasts events research",0,0,0,0,0,0,0,0,0,0,1
"@raptorslc","putting stuff out there to provoke thought drill down hopefully learn",0,0,0,0,0,0,0,0,0,0,1
"@socialnoos","up to minute breakingnews source other trending news on twitter the internet around the globe",0,0,0,0,0,0,1,0,0,0,0
"@staticdecay","studying honours in plant ecology enjoys music sometimes",0,1,0,0,0,0,0,0,0,0,0
"@russeltarr","history teacher website developer shares creative flexible resources dismissive of the onesizefitsall brigade im also classtools activehistory",0,0,0,0,1,0,0,0,0,0,0
"@toby_hammer","bug germ enthusiast aka entomomicrobiologist phd student in ecology evolutionary biology",0,1,0,0,0,0,0,0,0,0,0
"@mjvinas","once veterinarian now science writer at nasa earth especially its frozen bits expat espaola knitter backyard chickens opinions my own",0,0,0,0,0,0,1,0,0,0,0
"@thewarblerguide","fantastic yes groundbreaking the term tour de force sits well upon its wide shouldershttp tco buziwc3n3w",0,0,0,0,0,0,0,0,0,0,1
"@robertdarrens","biology is fun",0,0,0,1,0,0,0,0,0,0,0
"@lord_shani","phone 911145051710",0,0,0,0,0,0,0,0,0,0,1
"@vulturevagabond","follow my research with the south african cape vulture from start to finish",0,0,0,0,0,0,0,0,0,0,1
"@robwittman","i represent the first congressional district of virginia serve on the house armed services natural resources committees i appreciate your thoughts",0,0,0,0,0,0,0,0,1,0,0
"@nickcoppin1","restoration ecology sustainability land reclamation environmental growth",0,0,0,1,0,0,0,0,0,0,0
"@yawnserrat","rowan university public relations major prssa praction the world needs more pizza parties",0,0,0,0,0,0,0,0,0,0,1
"@michaelgmadden","husband dad software development data mining machine learning chemometrics all opinions are personal",0,0,0,0,0,0,0,0,0,0,1
"@strangerworks","i write for grist about technology the environment cofounded the arts collective shipping receiving current fascinations insects bison bicycles",0,0,0,1,0,0,0,0,0,0,0
"@tomohirokuwae","coastal ecologist biogeochemist i am interested in shallow water ecosystems biofilm invertebrates shorebirds foodwebs carbon cycling blue carbon",0,0,0,1,0,0,0,0,0,0,0
"@stephahenson","oceanographer interested in how physics affects phytoplankton carbon cycle now in the future",0,0,0,1,0,0,0,0,0,0,0
"@mlmuradian","ms student qerm u of washington learning more about life everyday through studying science art walking in the woods",0,1,0,0,0,0,0,0,0,0,0
"@robertbabbott","leading creatives to engage mission possibility living with momentum",0,0,0,0,0,0,0,0,0,0,1
"@lxsllvn","phd candidate in ecology speciation phylogeography of forest trees with a dash of animal migration",0,1,0,0,0,0,0,0,0,0,0
"@nfkmillfriends","established in 1977 to support encourage interest in norfolks mills sharing norfolk mill news history events activities everyone welcome",0,0,0,0,0,0,1,0,0,0,0
"@laurentbaheux","pro photographer animal wildlife nature landscape bnw africa america nikon lionheart leftie unep wwf iucn ifaw animalrights animaladvocate",0,0,0,0,0,0,1,1,0,0,0
"@window2wildlife","bird other wildlife photography by jim edlhuber mostly birds located in wisconsin",0,0,0,0,0,0,0,0,0,0,1
"@timentwisle","rbgmelbourne boss talk write about plants algae good music botanist on the if there is hell below ark",0,0,0,1,0,0,0,0,0,0,0
"@yankeesnowman","a connecticut yankee back in connecticut a forester landscape ecologist by profession outdoorsman by proclivity family man by love",0,0,0,1,0,0,0,0,0,0,0
"@ranscombe_farm","home to very special arable plants rare orchids other wildlife in a stunning downland landscape managed by plantlife in partnership with medway council",0,0,0,0,0,0,0,0,0,0,1
"@skyli_mcafee","executive director of the california ocean science trust californiaost",0,0,0,0,0,0,0,1,0,0,0
"@xiangzige","associate professor at hohai university founder of xgis laboratory",1,0,0,0,0,0,0,0,0,0,0
"@scientificscott","personal account creator of knowthecosmos tweets for hubbletelescope education public outreach youtuber scicomm tweets are my own",0,0,0,0,0,0,1,0,0,0,0
"@traceyjrich","zoologist outdoorsy kinda gal spaniel addict pilates teacher pilot greenfingered photographer writer world traveller domestic godess naturally",0,0,0,1,0,0,1,0,0,0,0
"@maidabennettm","geographer conservation biologist dphil candidate at wildcru oxford university uniofoxford andean cat alliance wildnetorg",0,1,0,0,0,0,0,0,0,0,0
"@mikegunton","creative director at bbc natural history unit bbc worldwide exec producer of africa hidden kingdoms life story shark views my own",0,0,0,0,0,0,1,0,0,0,0
"@resiliencesci","professor of environmental science at stockholm resilience centre http tco gwx3lxbx at stockholm university editor of resilience science blog",1,0,0,0,0,0,0,0,0,0,0
"@martinplantecol","plant ecologist interested in mutualism interactions of plants with insects microorganisms",0,0,0,1,0,0,0,0,0,0,0
"@vincentoj","aquatic ecologist with a passion for music gin politics",0,0,0,1,0,0,0,0,0,0,0
"@shumeiintl","working for the betterment of the human community by promoting a way of living in harmony with respect for nature through natural agriculture",0,0,0,0,0,0,0,0,0,0,1
"@startupsgreen","startupsco is a blog that features daily startups news reviews interviews we were featured in techcrunch alltop co",0,0,0,0,0,0,1,0,0,0,0
"@leinadmoolb","cli fi central webmaster pr for cli fi genre",0,0,0,0,0,0,0,0,0,0,1
"@vogels4","marine sciences natural history the human tragedy brevity has never been my strong suit tweet for austmus searchndiscover my tweets are my own",0,0,0,0,0,0,0,0,0,0,1
"@pigeonpeople","pigeon people helps city birds other city animals by teaching rescuing political activism be good to pigeons",0,0,0,0,1,0,0,0,0,0,0
"@osirixexperts","the authority on all things osirix we are a team of individuals who bring a combined twentyplus years of osirix knowledge",0,0,0,0,0,0,0,0,0,0,1
"@robertinelson","identities arent like hats people can do wear several at the same time history teacher father baseball coach nerd orioles packers fan",0,0,0,0,1,0,0,0,0,0,0
"@paolomomigliano","molecular ecologist phd student working on shark connectivity",0,1,0,0,0,0,0,0,0,0,0
"@majdaelhaouari","im engineer of ecology biodiversity management i am preparing my phd thesis about jellyfish in the north of morocco",0,0,0,1,0,0,0,0,0,0,0
"@stevecaddick","chemistry prof vp enterprise vp london ucl founder of biotech spinout thiologics member of london lep chair of leru enterprise innovation community",1,0,0,0,0,0,0,0,0,0,0
"@sciencythings13","passionate about science the environment scicomms animal welfare running great food",0,0,0,0,0,0,1,0,0,0,0
"@serpentgoddess","snake awareness preservation conservation through education",0,0,0,0,0,0,0,0,0,0,1
"@zacharybryson","boat captain pilot chef",0,0,0,0,0,0,0,0,0,0,1
"@microbialfoods","digesting the science of fermented foods cofounded by bronwen percival bronwenpercival benjamin wolfe lupolabs",0,0,0,0,0,0,0,0,0,0,1
"@natalieasaurus","paleontologist museum educator lover of the mesozoic brunch coffee being outside",0,0,1,0,0,0,0,0,0,0,0
"@spacecoyotebds","breakdown sports football concepts techniques w focus on b1g rocket scientist spirit guide voice of johnny cash talking dog bark damn straight",0,0,0,1,0,0,0,0,0,0,0
"@soulcakeduck1","an imposter",0,0,0,0,0,0,0,0,0,0,1
"@mimm_mcgill","the department of microbiology immunology at mcgill university",0,0,0,0,0,1,0,0,0,0,0
"@peterdraper3","senior lecturer in nursing university of hull national teaching fellow associate minister south cave",1,0,0,0,0,0,0,0,0,0,0
"@vinayak_mat","observe absorb",0,0,0,0,0,0,0,0,0,0,1
"@squishnak","squid enthusiast seeks adventure on land at sea",0,0,0,0,0,0,0,0,0,0,1
"@korenmiklos","select from newideas where idea is important",0,0,0,0,0,0,0,0,0,0,1
"@sdrycroft","store in a cool dry place nhm london employee working on scratchpads opinions my own",0,0,0,0,0,0,0,0,0,0,1
"@rayoungscholars","resilience alliance young scholars is an international interdisciplinary network of young researchers who look at socialecological resilience",0,0,0,0,0,1,0,0,0,0,0
"@luc_alain","animal behaviourist dean faculty of science uqam thologue doyen facult des sciences uqam",1,0,0,0,0,0,0,0,0,0,0
"@nozvad","environmental consultant im looking for a post in uk",0,0,0,0,0,0,0,0,0,0,1
"@yayitsrob","i write about technology for theatlantic also space police tech photography emoji nature land avocados isnt a terrorist says washingtonpost",0,0,0,1,0,0,0,0,0,0,0
"@lizszabo","usa today medical reporter i cover it all cancer mental health heart disease pediatrics public health infectious disease etc",0,0,0,0,0,0,1,0,0,0,0
"@pptmaps","powerpointmaps aims at delivering quality oriented professional maps for business individuals",0,0,0,0,0,0,0,0,0,0,1
"@vikmez","personal ramblings on life science publishing i market bioscientificas publishing portfolio all opinions are my own bristol",0,0,0,0,0,0,1,0,0,0,0
"@treeringlabua","est 1937 university of arizona",0,0,0,0,0,0,0,0,0,0,1
"@stratosaur","possumus facere melius",0,0,0,0,0,0,0,0,0,0,1
"@sundayact","fashion",0,0,0,0,0,0,0,0,0,0,1
"@zoebeynon","crazy cat lady mres bioscience student bsc zoology graduate likes the ecology of carnivores plays video games too much",0,1,0,0,0,0,0,0,0,0,0
"@veristat_ltd","veristat immigration consultancy provides specialist immigration advice training support to employers education providers http tco 32xprh9nhu",0,0,0,0,0,0,0,0,0,0,1
"@samanthabonar","health safety fancy cocktail reporter for latimesfood i love a good outbreak pool pitbull binders tweets are my dogs they endorse cookies",0,0,0,0,0,0,1,0,0,0,0
"@robertow0","stuff i like at the moment",0,0,0,0,0,0,0,0,0,0,1
"@navigate4sea","fishermen navigating the future challenges in uses of marine resources maritime policy marine use planning fisheries environmental issues",0,0,0,0,0,0,0,0,0,0,1
"@medtek","full time database whisperer space enthusiast part time woo fighter sometimes musician lives in a floating home loves orcas female",0,0,0,0,0,0,0,0,0,0,1
"@wrapistheword","live love laugh be happy find me on ig fb use wrapistheword ",0,0,0,0,0,0,0,0,0,0,1
"@timreckmeyer","rockin with wife kids in da nort woods of da usa proud microsoft employee lifelong learner arizona wildcatforlife",0,0,0,0,0,0,0,0,0,0,1
"@sarahbryan","fiddler folklorist record photo collector editor of oldtimeherald myrtle beach sc native documenting writing about the south",0,0,0,0,0,0,1,0,0,0,0
"@plantdiagnostic","a range of onsite plant disease detection assays for pathogens such as phytophthora erwinia potato virus pocket diagnostic is an abingdonhealth product",0,0,0,0,0,0,0,0,0,0,1
"@t_campy","current aquatic invasive species outreach guy for uwexcoopext bike rider for tmwheelsprocket",0,0,0,0,0,0,0,0,0,0,1
"@recycleinno","biotech idea qualification ex mirna cancer biomarkers biofilm dynamics opinions are my own work novozymes rampd",0,0,0,1,0,0,0,0,0,0,0
"@salatrix","immunooncology tris running beetle cats college football go irish for craft beer talk koelschip",0,0,0,1,0,0,0,0,0,0,0
"@sandramccubbin","canadian geographer researcher of environmental social change in the pacific islands canada knowledge mobilizer cdnwaternetwork",0,0,0,1,0,0,0,0,0,0,0
"@orangutanc","the orangutan conservancy oc helps to save wild orangutans by supporting vital conservation projects in indonesia malaysia visit our website to help",0,0,0,0,0,0,0,1,0,0,0
"@ucconcerts","university of canterbury school of music concerts events check out our new musb http tco zqm0k9ofxg",0,0,0,0,0,0,0,0,0,0,1
"@lawheduc","director of marketing communications at harper adams university passionate about higher education opinions expressed are my own",0,0,0,0,0,0,1,0,0,0,0
"@monorca_gilbert","ara disgusted with the killings in taiji captive marine mammal industry poaching killing of elephants rhinos wildlife worldwide hunters not welcome",0,0,0,0,0,0,0,0,0,0,1
"@monsieurfolie","trinity college science student musician writer easily enthused tweets sporadic",0,1,0,0,0,0,0,0,0,0,0
"@mnordenstahl","postdoc at cigeobio conicetunsj plant ecophysiologyfunctional traitswoody speciesvolunteer translator for good causes",0,1,0,0,0,0,0,0,0,0,0
"@tauonneutrino","starting an astronomy degree at the university of arizona",0,0,0,1,0,0,0,0,0,0,0
"@toadbriar","discontent creator",0,0,0,0,0,0,0,0,0,0,1
"@nigel_tolley","fanatical animal activist who strongly supports animal welfare cannot abide cruelty of any kind",0,0,0,0,0,0,0,0,0,0,1
"@quietbravery","student at the laredo community college member of the sierra club world wildlife foundation",0,1,0,0,0,0,0,0,0,0,0
"@marianne_teoh","project scientist songsaafnd marine conservation environmental science sustainable community development ocean optimist imperialcollege alumnus",0,0,0,1,0,0,0,0,0,0,0
"@pam2dove","daughter of the world neurotic sbks coffee addict madly in love shopaholic working girl",0,0,0,0,0,0,0,0,0,0,1
"@koprolitos","koprolitos trata de recopilar referencias paleontolgicas en la cultura popular internet cine msica cmics en resumen ms podredumbre para tu cerebro",0,0,0,0,0,0,0,0,0,0,1
"@micknugent","irish writer activist bestselling books hit comedy musical play chair of atheist ireland happy rational ethical atheist",0,0,0,0,0,0,1,0,0,0,0
"@lkanegrade","peninsula press reporter stanford journalism masters student graduate of the university of wisconsin",0,1,0,0,0,0,0,0,0,0,0
"@nessietemp","lead for timetabling room bookings fxplus",0,0,0,0,0,0,0,0,0,0,1
"@optimlog_","bc government stock assessment scientist all these tweets are my own have nothing to do with my employer sorry",0,0,0,1,0,0,0,0,0,0,0
"@outinstem","we are a national society for lgbtqa stem communities facebookhttp tco bzxh1fnfvt googlehttp tco hd29l7yagn linkedinhttp tco sfw6mveqxx",0,0,0,0,0,0,0,1,0,0,0
"@robynpyne","lecturer plymunibusiness msc business management programme leader",1,0,0,0,0,0,0,0,0,0,0
"@rufulo","applying behavioral ecology to conservation",0,0,0,1,0,0,0,0,0,0,0
"@paradisedrm","i am a very big advocate towards protecting the earth we only get one by the way",0,0,0,0,0,0,0,0,0,0,1
"@mikepeirce","a decade with cislcambridge treasurer thinkglobaluk politics books floodlights http tco szrkt5s5ms http tco u4a2rw4c4k my views",0,0,0,0,0,0,0,0,0,0,1
"@mamamainer","mother of 3 in love with a canoe guide student of environmental science ecology prolific knitter quilter baker writer love to read",0,1,0,0,0,0,0,0,0,0,0
"@teamnetworkorg","a global network of scientists collecting distributing data in tropical forests to create an early warning signal for nature",0,0,0,0,0,1,0,0,0,0,0
"@scientificdata","an openaccess publication from nature publishing group for the descriptions of scientifically valuable datasets",0,0,0,0,0,0,1,0,0,0,0
"@wessexworld","digital lifetechsearch business sport politics cotswoldsgloucestershire cornwall bristol",0,0,0,0,0,0,0,0,0,0,1
"@missyw4502","mother of 3 duke fan dirt track racing over any other photography is my passion",0,0,0,0,0,0,0,0,0,0,1
"@n_pace","in love with the law",0,0,0,0,0,0,0,0,0,0,1
"@riffleandpool","i say",0,0,0,0,0,0,0,0,0,0,1
"@natureharmonics","urban greening biophilic design for happy healthy humans sustainable resilient cities",0,0,0,0,0,0,0,0,0,0,1
"@traceysimpkin","born years ago 3 most splendid children 4 adorable grandchildren live in dorset",0,0,0,0,0,0,0,0,0,0,1
"@rosegater","mucking about outdoors whenever possible running marathons for whizzkidz starting a new adventure with somersetwt spiders are our friends views my own",0,0,0,0,0,0,0,0,0,0,1
"@zabeth_02","fine artist working in encaustic on subjects related to research from all scientific disciplines freelance graphic web design teacher",0,0,0,0,1,0,0,0,0,0,0
"@microbegirly","electric microbiology postdoc by day lecturer by night entrepreneur in the making gym rat in my free time a crazy cat lady all the time",1,0,0,0,0,0,0,0,0,0,0
"@tegmortimer","marine biologist studying humpback whales marine debris citizen science all things ocean",0,1,0,0,0,0,0,0,0,0,0
"@peter_fries","videogame writer artist amateur husband dad",0,0,0,0,0,0,1,0,0,0,0
"@rescitieslab","research into the future challenges facing urban areas led by prof jon coaffee managed by rescitylabrob linked to http tco lguezqw04t nyucusp",1,0,0,0,0,0,0,0,0,0,0
"@logomyballs","logod company golf balls personalised golf balls any occassion any logo any golf ball lowest prices weve got your balls covered",0,0,0,0,0,0,0,0,0,0,1
"@musicalcv","love trees music creation",0,0,0,0,0,0,0,0,0,0,1
"@volkerschaffler","coordinator un habitat best practices hub vienna smart city agency hier privat",0,0,0,0,0,0,0,0,0,0,1
"@kmotionsports","the most complete coaching operation on the eastern seaboard we want to help you achieve your fitness goals",0,0,0,0,0,0,0,0,0,0,1
"@rish_vrma","love life love radiohead love juventus isnt that how the saying goes writer for football italiano my blog football fussball voetbal",0,0,0,0,0,0,1,0,0,0,0
"@paulpuneet","scientist to be precise plant molecular biologist keep watching this page http tco zkljdomyhk",0,0,0,1,0,0,0,0,0,0,0
"@silgtavares","architect urbanist brazilian national passionate about architecture urbanism landscape interfaces phd candidate opinions are my own",0,1,0,0,0,0,0,0,0,0,0
"@tatianuskaya","trying to understand how the earth works hydrogeology volcanology hazards always asking questions scientist teacher",0,0,0,1,0,0,0,0,0,0,0
"@theredshrimp","aspiring marine invert disease ecologist in but hi is my home",0,0,0,1,0,0,0,0,0,0,0
"@thehappymaki","contacthappymakicouk",0,0,0,0,0,0,0,0,0,0,1
